=== Model Evaluation Results ===

Image: 6.bmp_4738_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_3354_0.png | Predicted: 0 | Actual: 0 | Probability: 78.02%
Image: 6.bmp_3778_0.png | Predicted: 0 | Actual: 0 | Probability: 93.60%
Image: 6.bmp_4268_0.png | Predicted: 0 | Actual: 0 | Probability: 93.48%
Image: 6.bmp_2778_0.png | Predicted: 0 | Actual: 0 | Probability: 85.30%
Image: 6.bmp_495_0.png | Predicted: 0 | Actual: 0 | Probability: 94.68%
Image: 6.bmp_807_0.png | Predicted: 0 | Actual: 0 | Probability: 91.01%
Image: 6.bmp_986_1.png | Predicted: 0 | Actual: 1 | Probability: 71.42%
Image: 6.bmp_52_0.png | Predicted: 0 | Actual: 0 | Probability: 76.61%
Image: 6.bmp_2010_0.png | Predicted: 0 | Actual: 0 | Probability: 90.27%
Image: 6.bmp_2853_0.png | Predicted: 0 | Actual: 0 | Probability: 80.39%
Image: 6.bmp_769_0.png | Predicted: 0 | Actual: 0 | Probability: 86.82%
Image: 6.bmp_17_0.png | Predicted: 0 | Actual: 0 | Probability: 89.37%
Image: 6.bmp_2484_0.png | Predicted: 0 | Actual: 0 | Probability: 52.56%
Image: 6.bmp_2055_0.png | Predicted: 1 | Actual: 0 | Probability: 61.39%
Image: 6.bmp_2816_0.png | Predicted: 0 | Actual: 0 | Probability: 72.74%
Image: 6.bmp_3010_0.png | Predicted: 0 | Actual: 0 | Probability: 94.02%
Image: 6.bmp_4500_0.png | Predicted: 0 | Actual: 0 | Probability: 76.28%
Image: 6.bmp_1366_0.png | Predicted: 0 | Actual: 0 | Probability: 94.96%
Image: 6.bmp_3853_0.png | Predicted: 0 | Actual: 0 | Probability: 65.97%
Image: 6.bmp_4992_0.png | Predicted: 0 | Actual: 0 | Probability: 91.80%
Image: 6.bmp_3055_0.png | Predicted: 0 | Actual: 0 | Probability: 64.02%
Image: 6.bmp_3816_0.png | Predicted: 0 | Actual: 0 | Probability: 93.69%
Image: 6.bmp_1323_0.png | Predicted: 0 | Actual: 0 | Probability: 82.08%
Image: 6.bmp_4545_0.png | Predicted: 0 | Actual: 0 | Probability: 71.33%
Image: 6.bmp_4194_0.png | Predicted: 0 | Actual: 0 | Probability: 95.42%
Image: 6.bmp_3484_0.png | Predicted: 0 | Actual: 0 | Probability: 95.40%
Image: 6.bmp_1178_0.png | Predicted: 0 | Actual: 0 | Probability: 98.11%
Image: 6.bmp_1305_1.png | Predicted: 0 | Actual: 1 | Probability: 59.99%
Image: 6.bmp_532_0.png | Predicted: 0 | Actual: 0 | Probability: 64.81%
Image: 6.bmp_577_0.png | Predicted: 0 | Actual: 0 | Probability: 94.83%
Image: 6.bmp_2566_0.png | Predicted: 0 | Actual: 0 | Probability: 59.74%
Image: 6.bmp_5033_0.png | Predicted: 0 | Actual: 0 | Probability: 95.08%
Image: 6.bmp_2523_0.png | Predicted: 0 | Actual: 0 | Probability: 97.03%
Image: 6.bmp_4076_0.png | Predicted: 0 | Actual: 0 | Probability: 91.43%
Image: 6.bmp_1610_0.png | Predicted: 0 | Actual: 0 | Probability: 95.10%
Image: 6.bmp_4835_0.png | Predicted: 0 | Actual: 0 | Probability: 93.90%
Image: 6.bmp_1284_0.png | Predicted: 0 | Actual: 0 | Probability: 93.78%
Image: 6.bmp_1655_0.png | Predicted: 0 | Actual: 0 | Probability: 79.79%
Image: 6.bmp_4033_0.png | Predicted: 0 | Actual: 0 | Probability: 97.26%
Image: 6.bmp_3523_0.png | Predicted: 0 | Actual: 0 | Probability: 74.20%
Image: 6.bmp_4870_0.png | Predicted: 0 | Actual: 0 | Probability: 94.86%
Image: 6.bmp_1490_1.png | Predicted: 1 | Actual: 1 | Probability: 65.16%
Image: 6.bmp_1279_0.png | Predicted: 0 | Actual: 0 | Probability: 64.11%
Image: 6.bmp_3909_0.png | Predicted: 0 | Actual: 0 | Probability: 92.30%
Image: 6.bmp_2337_1.png | Predicted: 0 | Actual: 1 | Probability: 78.26%
Image: 6.bmp_633_0.png | Predicted: 0 | Actual: 0 | Probability: 98.03%
Image: 6.bmp_2909_0.png | Predicted: 1 | Actual: 0 | Probability: 68.17%
Image: 6.bmp_2667_0.png | Predicted: 0 | Actual: 0 | Probability: 82.75%
Image: 6.bmp_363_1.png | Predicted: 1 | Actual: 1 | Probability: 83.75%
Image: 6.bmp_2888_1.png | Predicted: 0 | Actual: 1 | Probability: 76.42%
Image: 6.bmp_2622_0.png | Predicted: 0 | Actual: 0 | Probability: 95.40%
Image: 6.bmp_3667_0.png | Predicted: 0 | Actual: 0 | Probability: 90.67%
Image: 6.bmp_4377_0.png | Predicted: 0 | Actual: 0 | Probability: 70.74%
Image: 6.bmp_1511_0.png | Predicted: 0 | Actual: 0 | Probability: 91.58%
Image: 6.bmp_1983_0.png | Predicted: 0 | Actual: 0 | Probability: 72.68%
Image: 6.bmp_3622_0.png | Predicted: 0 | Actual: 0 | Probability: 89.71%
Image: 6.bmp_1554_0.png | Predicted: 0 | Actual: 0 | Probability: 92.03%
Image: 6.bmp_4332_0.png | Predicted: 0 | Actual: 0 | Probability: 95.24%
Image: 6.bmp_1185_0.png | Predicted: 0 | Actual: 0 | Probability: 91.52%
Image: 6.bmp_50_0.png | Predicted: 0 | Actual: 0 | Probability: 86.87%
Image: 6.bmp_984_1.png | Predicted: 1 | Actual: 1 | Probability: 94.43%
Image: 6.bmp_2851_0.png | Predicted: 0 | Actual: 0 | Probability: 94.90%
Image: 6.bmp_15_0.png | Predicted: 0 | Actual: 0 | Probability: 92.20%
Image: 6.bmp_2486_0.png | Predicted: 0 | Actual: 0 | Probability: 98.13%
Image: 6.bmp_2057_0.png | Predicted: 0 | Actual: 0 | Probability: 90.12%
Image: 6.bmp_2814_0.png | Predicted: 0 | Actual: 0 | Probability: 88.93%
Image: 6.bmp_3012_0.png | Predicted: 0 | Actual: 0 | Probability: 95.65%
Image: 6.bmp_1364_0.png | Predicted: 0 | Actual: 0 | Probability: 94.48%
Image: 6.bmp_4502_0.png | Predicted: 0 | Actual: 0 | Probability: 60.16%
Image: 6.bmp_4990_0.png | Predicted: 0 | Actual: 0 | Probability: 95.03%
Image: 6.bmp_3057_0.png | Predicted: 0 | Actual: 0 | Probability: 88.31%
Image: 6.bmp_3814_0.png | Predicted: 0 | Actual: 0 | Probability: 82.48%
Image: 6.bmp_4547_0.png | Predicted: 0 | Actual: 0 | Probability: 79.88%
Image: 6.bmp_1321_0.png | Predicted: 0 | Actual: 0 | Probability: 97.52%
Image: 6.bmp_4196_0.png | Predicted: 0 | Actual: 0 | Probability: 96.51%
Image: 6.bmp_3486_0.png | Predicted: 0 | Actual: 0 | Probability: 73.35%
Image: 6.bmp_1119_1.png | Predicted: 0 | Actual: 1 | Probability: 53.29%
Image: 6.bmp_3507_1.png | Predicted: 1 | Actual: 1 | Probability: 51.55%
Image: 6.bmp_1098_0.png | Predicted: 0 | Actual: 0 | Probability: 95.95%
Image: 6.bmp_4017_1.png | Predicted: 0 | Actual: 1 | Probability: 63.38%
Image: 6.bmp_1449_0.png | Predicted: 0 | Actual: 0 | Probability: 95.16%
Image: 6.bmp_497_0.png | Predicted: 0 | Actual: 0 | Probability: 93.37%
Image: 6.bmp_805_0.png | Predicted: 0 | Actual: 0 | Probability: 95.51%
Image: 6.bmp_2356_0.png | Predicted: 0 | Actual: 0 | Probability: 92.59%
Image: 6.bmp_2787_0.png | Predicted: 0 | Actual: 0 | Probability: 78.95%
Image: 6.bmp_283_1.png | Predicted: 1 | Actual: 1 | Probability: 74.26%
Image: 6.bmp_4603_0.png | Predicted: 0 | Actual: 0 | Probability: 78.94%
Image: 6.bmp_3313_0.png | Predicted: 0 | Actual: 0 | Probability: 93.27%
Image: 6.bmp_1826_0.png | Predicted: 0 | Actual: 0 | Probability: 74.52%
Image: 6.bmp_1218_1.png | Predicted: 1 | Actual: 1 | Probability: 76.65%
Image: 6.bmp_3787_0.png | Predicted: 0 | Actual: 0 | Probability: 91.95%
Image: 6.bmp_4297_0.png | Predicted: 0 | Actual: 0 | Probability: 96.74%
Image: 6.bmp_4646_0.png | Predicted: 0 | Actual: 0 | Probability: 89.31%
Image: 6.bmp_1020_0.png | Predicted: 0 | Actual: 0 | Probability: 86.53%
Image: 6.bmp_1863_0.png | Predicted: 0 | Actual: 0 | Probability: 74.46%
Image: 6.bmp_3356_0.png | Predicted: 0 | Actual: 0 | Probability: 95.50%
Image: 6.bmp_4928_0.png | Predicted: 0 | Actual: 0 | Probability: 93.40%
Image: 6.bmp_1535_1.png | Predicted: 0 | Actual: 1 | Probability: 61.83%
Image: 6.bmp_1748_0.png | Predicted: 0 | Actual: 0 | Probability: 78.44%
Image: 6.bmp_1399_0.png | Predicted: 0 | Actual: 0 | Probability: 75.51%
Image: 6.bmp_347_0.png | Predicted: 0 | Actual: 0 | Probability: 84.17%
Image: 6.bmp_2643_1.png | Predicted: 0 | Actual: 1 | Probability: 89.60%
Image: 6.bmp_796_0.png | Predicted: 0 | Actual: 0 | Probability: 86.65%
Image: 6.bmp_302_0.png | Predicted: 0 | Actual: 0 | Probability: 94.40%
Image: 6.bmp_457_0.png | Predicted: 0 | Actual: 0 | Probability: 96.16%
Image: 6.bmp_412_0.png | Predicted: 0 | Actual: 0 | Probability: 93.99%
Image: 6.bmp_880_0.png | Predicted: 0 | Actual: 0 | Probability: 73.03%
Image: 6.bmp_1058_0.png | Predicted: 1 | Actual: 0 | Probability: 86.27%
Image: 6.bmp_3891_0.png | Predicted: 1 | Actual: 0 | Probability: 71.60%
Image: 6.bmp_4950_0.png | Predicted: 0 | Actual: 0 | Probability: 92.37%
Image: 6.bmp_3403_0.png | Predicted: 0 | Actual: 0 | Probability: 89.83%
Image: 6.bmp_4113_0.png | Predicted: 0 | Actual: 0 | Probability: 99.08%
Image: 6.bmp_1775_0.png | Predicted: 1 | Actual: 0 | Probability: 98.52%
Image: 6.bmp_4587_0.png | Predicted: 0 | Actual: 0 | Probability: 94.20%
Image: 6.bmp_3097_0.png | Predicted: 0 | Actual: 0 | Probability: 70.55%
Image: 6.bmp_3446_0.png | Predicted: 0 | Actual: 0 | Probability: 94.10%
Image: 6.bmp_4915_0.png | Predicted: 0 | Actual: 0 | Probability: 86.34%
Image: 6.bmp_1730_0.png | Predicted: 0 | Actual: 0 | Probability: 80.77%
Image: 6.bmp_4156_0.png | Predicted: 0 | Actual: 0 | Probability: 95.82%
Image: 6.bmp_90_0.png | Predicted: 0 | Actual: 0 | Probability: 92.75%
Image: 6.bmp_2403_0.png | Predicted: 0 | Actual: 0 | Probability: 63.15%
Image: 6.bmp_5113_0.png | Predicted: 0 | Actual: 0 | Probability: 92.58%
Image: 6.bmp_2891_0.png | Predicted: 1 | Actual: 0 | Probability: 82.06%
Image: 6.bmp_2446_0.png | Predicted: 0 | Actual: 0 | Probability: 99.55%
Image: 6.bmp_2097_0.png | Predicted: 0 | Actual: 0 | Probability: 51.13%
Image: 6.bmp_2829_0.png | Predicted: 0 | Actual: 0 | Probability: 54.56%
Image: 6.bmp_387_0.png | Predicted: 0 | Actual: 0 | Probability: 72.05%
Image: 6.bmp_28_0.png | Predicted: 0 | Actual: 0 | Probability: 92.53%
Image: 6.bmp_756_0.png | Predicted: 0 | Actual: 0 | Probability: 60.72%
Image: 6.bmp_2252_1.png | Predicted: 1 | Actual: 1 | Probability: 92.47%
Image: 6.bmp_713_0.png | Predicted: 0 | Actual: 0 | Probability: 89.22%
Image: 6.bmp_3829_0.png | Predicted: 0 | Actual: 0 | Probability: 95.81%
Image: 6.bmp_1788_0.png | Predicted: 0 | Actual: 0 | Probability: 92.98%
Image: 6.bmp_1359_0.png | Predicted: 0 | Actual: 0 | Probability: 80.07%
Image: 6.bmp_4212_0.png | Predicted: 0 | Actual: 0 | Probability: 96.29%
Image: 6.bmp_1474_0.png | Predicted: 0 | Actual: 0 | Probability: 95.69%
Image: 6.bmp_3702_0.png | Predicted: 1 | Actual: 0 | Probability: 94.24%
Image: 6.bmp_1431_0.png | Predicted: 0 | Actual: 0 | Probability: 83.26%
Image: 6.bmp_4257_0.png | Predicted: 0 | Actual: 0 | Probability: 93.07%
Image: 6.bmp_3747_0.png | Predicted: 0 | Actual: 0 | Probability: 97.62%
Image: 6.bmp_3396_0.png | Predicted: 0 | Actual: 0 | Probability: 93.40%
Image: 6.bmp_4686_0.png | Predicted: 0 | Actual: 0 | Probability: 92.34%
Image: 6.bmp_2702_0.png | Predicted: 0 | Actual: 0 | Probability: 93.66%
Image: 6.bmp_2396_0.png | Predicted: 1 | Actual: 0 | Probability: 77.35%
Image: 6.bmp_2747_0.png | Predicted: 0 | Actual: 0 | Probability: 96.22%
Image: 6.bmp_1201_0.png | Predicted: 0 | Actual: 0 | Probability: 61.72%
Image: 6.bmp_4467_0.png | Predicted: 0 | Actual: 0 | Probability: 85.30%
Image: 6.bmp_3934_0.png | Predicted: 0 | Actual: 0 | Probability: 90.75%
Image: 6.bmp_3177_0.png | Predicted: 0 | Actual: 0 | Probability: 80.04%
Image: 6.bmp_1039_1.png | Predicted: 1 | Actual: 1 | Probability: 61.28%
Image: 6.bmp_3971_0.png | Predicted: 0 | Actual: 0 | Probability: 84.80%
Image: 6.bmp_4422_0.png | Predicted: 0 | Actual: 0 | Probability: 68.84%
Image: 6.bmp_1244_0.png | Predicted: 1 | Actual: 0 | Probability: 74.00%
Image: 6.bmp_3132_0.png | Predicted: 0 | Actual: 0 | Probability: 76.01%
Image: 6.bmp_1695_0.png | Predicted: 1 | Actual: 0 | Probability: 51.04%
Image: 6.bmp_2934_0.png | Predicted: 0 | Actual: 0 | Probability: 78.59%
Image: 6.bmp_2177_0.png | Predicted: 0 | Actual: 0 | Probability: 53.05%
Image: 6.bmp_436_1.png | Predicted: 1 | Actual: 1 | Probability: 62.87%
Image: 6.bmp_2971_0.png | Predicted: 0 | Actual: 0 | Probability: 88.38%
Image: 6.bmp_2132_0.png | Predicted: 0 | Actual: 0 | Probability: 88.98%
Image: 6.bmp_123_0.png | Predicted: 0 | Actual: 0 | Probability: 56.42%
Image: 6.bmp_960_0.png | Predicted: 1 | Actual: 0 | Probability: 62.36%
Image: 6.bmp_166_0.png | Predicted: 0 | Actual: 0 | Probability: 87.56%
Image: 6.bmp_925_0.png | Predicted: 0 | Actual: 0 | Probability: 97.70%
Image: 6.bmp_1569_0.png | Predicted: 0 | Actual: 0 | Probability: 98.61%
Image: 6.bmp_1380_1.png | Predicted: 0 | Actual: 1 | Probability: 62.07%
Image: 6.bmp_3276_0.png | Predicted: 0 | Actual: 0 | Probability: 88.99%
Image: 6.bmp_1943_0.png | Predicted: 0 | Actual: 0 | Probability: 69.53%
Image: 6.bmp_1100_0.png | Predicted: 0 | Actual: 0 | Probability: 96.58%
Image: 6.bmp_4766_0.png | Predicted: 1 | Actual: 0 | Probability: 55.69%
Image: 6.bmp_1594_0.png | Predicted: 0 | Actual: 0 | Probability: 55.72%
Image: 6.bmp_1906_0.png | Predicted: 0 | Actual: 0 | Probability: 90.17%
Image: 6.bmp_3233_0.png | Predicted: 0 | Actual: 0 | Probability: 95.43%
Image: 6.bmp_4723_0.png | Predicted: 1 | Actual: 0 | Probability: 55.00%
Image: 6.bmp_2276_0.png | Predicted: 0 | Actual: 0 | Probability: 77.69%
Image: 6.bmp_222_0.png | Predicted: 0 | Actual: 0 | Probability: 91.67%
Image: 6.bmp_267_0.png | Predicted: 0 | Actual: 0 | Probability: 94.80%
Image: 6.bmp_1668_0.png | Predicted: 0 | Actual: 0 | Probability: 92.30%
Image: 6.bmp_4808_0.png | Predicted: 1 | Actual: 0 | Probability: 90.63%
Image: 6.bmp_4236_0.png | Predicted: 0 | Actual: 0 | Probability: 93.05%
Image: 6.bmp_1450_0.png | Predicted: 0 | Actual: 0 | Probability: 95.39%
Image: 6.bmp_3726_0.png | Predicted: 0 | Actual: 0 | Probability: 88.60%
Image: 6.bmp_1081_0.png | Predicted: 0 | Actual: 0 | Probability: 83.43%
Image: 6.bmp_1415_0.png | Predicted: 0 | Actual: 0 | Probability: 80.20%
Image: 6.bmp_4273_0.png | Predicted: 0 | Actual: 0 | Probability: 93.75%
Image: 6.bmp_3763_0.png | Predicted: 0 | Actual: 0 | Probability: 85.35%
Image: 6.bmp_1887_0.png | Predicted: 0 | Actual: 0 | Probability: 95.52%
Image: 6.bmp_859_0.png | Predicted: 0 | Actual: 0 | Probability: 88.51%
Image: 6.bmp_2726_0.png | Predicted: 0 | Actual: 0 | Probability: 98.48%
Image: 6.bmp_2763_0.png | Predicted: 0 | Actual: 0 | Probability: 98.92%
Image: 6.bmp_772_0.png | Predicted: 0 | Actual: 0 | Probability: 59.44%
Image: 6.bmp_2848_0.png | Predicted: 0 | Actual: 0 | Probability: 97.84%
Image: 6.bmp_737_0.png | Predicted: 0 | Actual: 0 | Probability: 93.82%
Image: 6.bmp_49_0.png | Predicted: 0 | Actual: 0 | Probability: 86.00%
Image: 6.bmp_2233_1.png | Predicted: 1 | Actual: 1 | Probability: 92.15%
Image: 6.bmp_1338_0.png | Predicted: 0 | Actual: 0 | Probability: 57.74%
Image: 6.bmp_4989_0.png | Predicted: 0 | Actual: 0 | Probability: 95.05%
Image: 6.bmp_1145_1.png | Predicted: 1 | Actual: 1 | Probability: 88.40%
Image: 6.bmp_3848_0.png | Predicted: 0 | Actual: 0 | Probability: 65.78%
Image: 6.bmp_3427_0.png | Predicted: 0 | Actual: 0 | Probability: 50.92%
Image: 6.bmp_4974_0.png | Predicted: 0 | Actual: 0 | Probability: 87.96%
Image: 6.bmp_4137_0.png | Predicted: 0 | Actual: 0 | Probability: 92.37%
Image: 6.bmp_1751_0.png | Predicted: 0 | Actual: 0 | Probability: 82.87%
Image: 6.bmp_4931_0.png | Predicted: 0 | Actual: 0 | Probability: 97.79%
Image: 6.bmp_3462_0.png | Predicted: 0 | Actual: 0 | Probability: 83.15%
Image: 6.bmp_1714_0.png | Predicted: 0 | Actual: 0 | Probability: 92.27%
Image: 6.bmp_4172_0.png | Predicted: 0 | Actual: 0 | Probability: 53.15%
Image: 6.bmp_2427_0.png | Predicted: 0 | Actual: 0 | Probability: 78.98%
Image: 6.bmp_2462_0.png | Predicted: 0 | Actual: 0 | Probability: 93.69%
Image: 6.bmp_473_0.png | Predicted: 0 | Actual: 0 | Probability: 96.55%
Image: 6.bmp_206_0.png | Predicted: 0 | Actual: 0 | Probability: 77.12%
Image: 6.bmp_243_0.png | Predicted: 0 | Actual: 0 | Probability: 89.49%
Image: 6.bmp_692_0.png | Predicted: 0 | Actual: 0 | Probability: 58.47%
Image: 6.bmp_838_1.png | Predicted: 1 | Actual: 1 | Probability: 84.24%
Image: 6.bmp_4869_0.png | Predicted: 0 | Actual: 0 | Probability: 94.84%
Image: 6.bmp_1609_0.png | Predicted: 0 | Actual: 0 | Probability: 95.34%
Image: 6.bmp_4393_0.png | Predicted: 0 | Actual: 0 | Probability: 97.87%
Image: 6.bmp_3683_0.png | Predicted: 0 | Actual: 0 | Probability: 71.94%
Image: 6.bmp_1967_0.png | Predicted: 0 | Actual: 0 | Probability: 98.77%
Image: 6.bmp_3252_0.png | Predicted: 0 | Actual: 0 | Probability: 96.55%
Image: 6.bmp_1124_0.png | Predicted: 0 | Actual: 0 | Probability: 93.55%
Image: 6.bmp_4742_0.png | Predicted: 0 | Actual: 0 | Probability: 95.68%
Image: 6.bmp_3217_0.png | Predicted: 0 | Actual: 0 | Probability: 96.15%
Image: 6.bmp_1922_0.png | Predicted: 0 | Actual: 0 | Probability: 79.16%
Image: 6.bmp_4707_0.png | Predicted: 0 | Actual: 0 | Probability: 95.87%
Image: 6.bmp_1161_0.png | Predicted: 0 | Actual: 0 | Probability: 89.07%
Image: 6.bmp_2683_0.png | Predicted: 0 | Actual: 0 | Probability: 95.27%
Image: 6.bmp_2217_0.png | Predicted: 0 | Actual: 0 | Probability: 95.45%
Image: 6.bmp_107_0.png | Predicted: 0 | Actual: 0 | Probability: 83.33%
Image: 6.bmp_944_0.png | Predicted: 0 | Actual: 0 | Probability: 88.29%
Image: 6.bmp_593_0.png | Predicted: 0 | Actual: 0 | Probability: 99.32%
Image: 6.bmp_142_0.png | Predicted: 0 | Actual: 0 | Probability: 79.20%
Image: 6.bmp_901_0.png | Predicted: 0 | Actual: 0 | Probability: 95.92%
Image: 6.bmp_1508_0.png | Predicted: 0 | Actual: 0 | Probability: 72.16%
Image: 6.bmp_3910_0.png | Predicted: 0 | Actual: 0 | Probability: 78.05%
Image: 6.bmp_1225_0.png | Predicted: 0 | Actual: 0 | Probability: 75.66%
Image: 6.bmp_4443_0.png | Predicted: 1 | Actual: 0 | Probability: 51.50%
Image: 6.bmp_3153_0.png | Predicted: 0 | Actual: 0 | Probability: 95.22%
Image: 6.bmp_3582_0.png | Predicted: 0 | Actual: 0 | Probability: 84.27%
Image: 6.bmp_4092_0.png | Predicted: 0 | Actual: 0 | Probability: 83.20%
Image: 6.bmp_4406_0.png | Predicted: 0 | Actual: 0 | Probability: 77.41%
Image: 6.bmp_1260_0.png | Predicted: 0 | Actual: 0 | Probability: 90.59%
Image: 6.bmp_3955_0.png | Predicted: 0 | Actual: 0 | Probability: 94.32%
Image: 6.bmp_1489_1.png | Predicted: 1 | Actual: 1 | Probability: 82.71%
Image: 6.bmp_3116_0.png | Predicted: 0 | Actual: 0 | Probability: 79.44%
Image: 6.bmp_4894_0.png | Predicted: 0 | Actual: 0 | Probability: 81.01%
Image: 6.bmp_2582_0.png | Predicted: 0 | Actual: 0 | Probability: 94.94%
Image: 6.bmp_5092_0.png | Predicted: 0 | Actual: 0 | Probability: 94.32%
Image: 6.bmp_2910_0.png | Predicted: 1 | Actual: 0 | Probability: 51.08%
Image: 6.bmp_2153_0.png | Predicted: 0 | Actual: 0 | Probability: 86.07%
Image: 6.bmp_2955_0.png | Predicted: 0 | Actual: 0 | Probability: 73.79%
Image: 6.bmp_2116_0.png | Predicted: 0 | Actual: 0 | Probability: 74.44%
Image: 6.bmp_2292_0.png | Predicted: 0 | Actual: 0 | Probability: 81.82%
Image: 6.bmp_979_0.png | Predicted: 0 | Actual: 0 | Probability: 77.15%
Image: 6.bmp_2606_0.png | Predicted: 0 | Actual: 0 | Probability: 96.96%
Image: 6.bmp_3643_0.png | Predicted: 0 | Actual: 0 | Probability: 90.98%
Image: 6.bmp_4353_0.png | Predicted: 0 | Actual: 0 | Probability: 93.93%
Image: 6.bmp_4782_0.png | Predicted: 0 | Actual: 0 | Probability: 94.98%
Image: 6.bmp_3292_0.png | Predicted: 0 | Actual: 0 | Probability: 94.19%
Image: 6.bmp_3606_0.png | Predicted: 0 | Actual: 0 | Probability: 94.38%
Image: 6.bmp_1570_0.png | Predicted: 1 | Actual: 0 | Probability: 54.59%
Image: 6.bmp_4316_0.png | Predicted: 0 | Actual: 0 | Probability: 91.64%
Image: 6.bmp_1065_1.png | Predicted: 1 | Actual: 1 | Probability: 76.01%
Image: 6.bmp_3968_0.png | Predicted: 0 | Actual: 0 | Probability: 72.70%
Image: 6.bmp_2968_0.png | Predicted: 0 | Actual: 0 | Probability: 94.35%
Image: 6.bmp_2313_1.png | Predicted: 1 | Actual: 1 | Probability: 66.92%
Image: 6.bmp_617_0.png | Predicted: 0 | Actual: 0 | Probability: 93.84%
Image: 6.bmp_652_0.png | Predicted: 0 | Actual: 0 | Probability: 93.53%
Image: 6.bmp_5052_0.png | Predicted: 1 | Actual: 0 | Probability: 53.44%
Image: 6.bmp_2542_0.png | Predicted: 0 | Actual: 0 | Probability: 95.23%
Image: 6.bmp_2193_0.png | Predicted: 0 | Actual: 0 | Probability: 93.50%
Image: 6.bmp_5017_0.png | Predicted: 0 | Actual: 0 | Probability: 92.43%
Image: 6.bmp_840_1.png | Predicted: 1 | Actual: 1 | Probability: 76.70%
Image: 6.bmp_2507_0.png | Predicted: 0 | Actual: 0 | Probability: 77.46%
Image: 6.bmp_2995_0.png | Predicted: 0 | Actual: 0 | Probability: 95.50%
Image: 6.bmp_3193_0.png | Predicted: 0 | Actual: 0 | Probability: 58.45%
Image: 6.bmp_4483_0.png | Predicted: 0 | Actual: 0 | Probability: 50.07%
Image: 6.bmp_4052_0.png | Predicted: 0 | Actual: 0 | Probability: 91.38%
Image: 6.bmp_1634_0.png | Predicted: 0 | Actual: 0 | Probability: 78.85%
Image: 6.bmp_3542_0.png | Predicted: 0 | Actual: 0 | Probability: 92.62%
Image: 6.bmp_4811_0.png | Predicted: 0 | Actual: 0 | Probability: 58.23%
Image: 6.bmp_3995_0.png | Predicted: 0 | Actual: 0 | Probability: 95.24%
Image: 6.bmp_1671_0.png | Predicted: 0 | Actual: 0 | Probability: 90.67%
Image: 6.bmp_4854_0.png | Predicted: 1 | Actual: 0 | Probability: 73.64%
Image: 6.bmp_3851_1.png | Predicted: 1 | Actual: 1 | Probability: 70.64%
Image: 6.bmp_516_0.png | Predicted: 1 | Actual: 0 | Probability: 86.97%
Image: 6.bmp_2012_1.png | Predicted: 0 | Actual: 1 | Probability: 86.34%
Image: 6.bmp_553_0.png | Predicted: 0 | Actual: 0 | Probability: 90.98%
Image: 6.bmp_182_0.png | Predicted: 0 | Actual: 0 | Probability: 94.73%
Image: 6.bmp_1729_0.png | Predicted: 0 | Actual: 0 | Probability: 83.29%
Image: 6.bmp_4949_0.png | Predicted: 0 | Actual: 0 | Probability: 93.55%
Image: 6.bmp_3888_0.png | Predicted: 0 | Actual: 0 | Probability: 63.94%
Image: 6.bmp_918_1.png | Predicted: 1 | Actual: 1 | Probability: 80.24%
Image: 6.bmp_326_0.png | Predicted: 1 | Actual: 0 | Probability: 68.90%
Image: 6.bmp_89_0.png | Predicted: 0 | Actual: 0 | Probability: 92.43%
Image: 6.bmp_899_0.png | Predicted: 0 | Actual: 0 | Probability: 88.41%
Image: 6.bmp_676_1.png | Predicted: 1 | Actual: 1 | Probability: 94.12%
Image: 6.bmp_2372_0.png | Predicted: 0 | Actual: 0 | Probability: 85.68%
Image: 6.bmp_1041_0.png | Predicted: 0 | Actual: 0 | Probability: 83.39%
Image: 6.bmp_4627_0.png | Predicted: 0 | Actual: 0 | Probability: 95.88%
Image: 6.bmp_1802_0.png | Predicted: 0 | Actual: 0 | Probability: 84.81%
Image: 6.bmp_3337_0.png | Predicted: 0 | Actual: 0 | Probability: 75.09%
